1654910100000,29217.24000000,29228.48000000,29181.72000000,29223.12000000,227.12295000,1654910999999,6635164.03057390,5382,110.33749000,3223367.43178620,0
1654911000000,29223.12000000,29266.75000000,29180.81000000,29257.49000000,275.56753000,1654911899999,8053813.68921330,6032,146.47643000,4280756.34429150,0
1654911900000,29257.49000000,29257.50000000,29186.41000000,29209.05000000,227.19539000,1654912799999,6637812.30991170,5486,92.82108000,2712025.48379620,0
1654912800000,29209.05000000,29231.40000000,29188.18000000,29210.63000000,260.47780000,1654913699999,7608141.13463350,6738,136.14080000,3976389.87144970,0
1654913700000,29210.62000000,29255.51000000,29185.69000000,29246.95000000,225.25220000,1654914599999,6582063.25371120,5930,109.69520000,3205170.86272430,0
1654914600000,29246.95000000,29253.09000000,29217.87000000,29244.53000000,139.07817000,1654915499999,4065950.84214080,4682,67.30210000,1967447.71447600,0
1654915500000,29244.54000000,29300.17000000,29215.01000000,29269.68000000,296.71259000,1654916399999,8684519.64496720,5639,148.07557000,4333595.75473260,0
1654916400000,29269.68000000,29315.21000000,29249.47000000,29270.25000000,255.78566000,1654917299999,7490543.72446060,5487,106.72413000,3125047.31400970,0
1654917300000,29270.25000000,29272.48000000,29229.87000000,29266.46000000,336.73318000,1654918199999,9848215.87073520,4812,143.52584000,4196932.27079420,0
1654918200000,29266.45000000,29285.00000000,29253.28000000,29256.73000000,191.07042000,1654919099999,5592073.51730810,4336,135.09620000,3953724.05637180,0
1654919100000,29256.73000000,29283.82000000,29253.28000000,29272.43000000,120.58012000,1654919999999,3529660.26357800,3871,68.98621000,2019244.13708360,0
1654920000000,29272.43000000,29319.98000000,29251.17000000,29303.58000000,218.87335000,1654920899999,6410259.11860860,5811,142.46100000,4171906.99021260,0
1654920900000,29303.57000000,29342.75000000,29288.23000000,29322.62000000,207.49692000,1654921799999,6082769.77676770,5111,127.69807000,3743071.79290130,0
1654921800000,29322.62000000,29346.66000000,29320.03000000,29342.82000000,114.13138000,1654922699999,3347354.91167000,3676,65.81373000,1930247.65214540,0
1654922700000,29342.82000000,29386.38000000,29340.34000000,29383.20000000,270.34241000,1654923599999,7939281.90556460,5580,177.78768000,5221015.90324420,0
1654923600000,29383.20000000,29440.41000000,29375.23000000,29375.23000000,424.35061000,1654924499999,12479299.62238850,8761,193.10387000,5678523.73363000,0
1654924500000,29375.24000000,29375.24000000,29306.15000000,29330.68000000,253.05740000,1654925399999,7422723.38695790,6202,123.30965000,3616627.22938960,0
1654925400000,29330.69000000,29343.35000000,29300.82000000,29316.38000000,175.24264000,1654926299999,5139150.08936450,5585,81.24654000,2382606.89053430,0
1654926300000,29316.38000000,29326.25000000,29253.25000000,29283.45000000,377.78763000,1654927199999,11065715.42997960,7379,170.42581000,4991403.43344930,0
1654927200000,29283.45000000,29307.75000000,29265.26000000,29280.19000000,202.49517000,1654928099999,5930813.77906270,5037,77.29160000,2263783.53753680,0
1654928100000,29280.19000000,29303.87000000,29280.18000000,29300.98000000,131.83603000,1654928999999,3861562.76243510,4320,67.46536000,1976078.98539000,0
1654929000000,29300.98000000,29314.78000000,29276.00000000,29309.57000000,232.97918000,1654929899999,6826141.18252290,5522,113.06910000,3312850.26389200,0
1654929900000,29309.57000000,29314.51000000,29285.28000000,29314.50000000,229.55556000,1654930799999,6726975.97132170,6492,90.96832000,2665743.30974390,0
1654930800000,29314.50000000,29341.83000000,29299.98000000,29299.99000000,213.11754000,1654931699999,6248287.62490810,6271,103.66744000,3039471.70165610,0
1654931700000,29299.99000000,29349.41000000,29279.99000000,29318.72000000,399.99804000,1654932599999,11723943.07037690,7149,219.54276000,6433942.57331360,0
1654932600000,29318.73000000,29358.65000000,29318.72000000,29343.53000000,156.48526000,1654933499999,4591135.55524780,4785,81.46146000,2389942.74890690,0
1654933500000,29343.53000000,29349.87000000,29324.02000000,29326.83000000,111.02537000,1654934399999,3256356.31977200,4086,57.18171000,1677080.26915240,0
1654934400000,29326.83000000,29345.11000000,29259.00000000,29267.66000000,281.54300000,1654935299999,8248959.77900280,5282,123.87070000,3628996.43174760,0
1654935300000,29267.65000000,29293.38000000,29256.33000000,29260.96000000,265.78024000,1654936199999,7779348.37274970,5429,154.58696000,4524492.70521900,0
1654936200000,29260.96000000,29277.82000000,29055.76000000,29149.99000000,1290.16895000,1654937099999,37623551.55927400,18994,582.12498000,16974991.42282440,0
1654937100000,29150.00000000,29179.71000000,28990.00000000,28994.03000000,1007.14847000,1654937999999,29312439.54550560,17292,448.03400000,13042287.34707540,0
1654938000000,28994.04000000,29032.08000000,28742.38000000,28973.70000000,4561.44087000,1654938899999,131797078.02939990,47165,2509.97816000,72505930.62807100,0
1654938900000,28973.71000000,29105.35000000,28927.10000000,29061.92000000,646.45288000,1654939799999,18774122.76292880,13533,318.73631000,9254624.57336210,0
1654939800000,29061.92000000,29184.10000000,29061.20000000,29122.23000000,650.44788000,1654940699999,18949638.13537730,14127,282.77008000,8237959.24838470,0
1654940700000,29122.24000000,29168.02000000,29072.13000000,29073.02000000,416.18948000,1654941599999,12120601.67679520,8835,207.39640000,6040167.67627430,0
1654941600000,29073.02000000,29122.39000000,29052.35000000,29067.49000000,375.15784000,1654942499999,10913008.53358460,7254,177.02436000,5149285.75763970,0
1654942500000,29067.48000000,29092.15000000,29045.46000000,29061.00000000,267.61790000,1654943399999,7780068.48433410,7208,145.23024000,4221741.23111410,0
1654943400000,29061.00000000,29061.01000000,28932.00000000,28954.60000000,560.71879000,1654944299999,16257999.26800640,11764,209.23756000,6067259.61795770,0
1654944300000,28954.60000000,28993.69000000,28850.00000000,28922.01000000,720.71357000,1654945199999,20837381.09395860,14434,329.17752000,9515913.87859860,0
1654945200000,28922.01000000,28961.46000000,28842.92000000,28938.06000000,786.93706000,1654946099999,22751275.05703700,14492,439.32163000,12702206.86867820,0
1654946100000,28938.05000000,28938.06000000,28750.00000000,28791.30000000,1024.56637000,1654946999999,29538276.72670690,17491,396.18643000,11422654.44424570,0
1654947000000,28791.30000000,28884.81000000,28590.00000000,28765.90000000,2991.26710000,1654947899999,85833948.57064630,28084,911.09068000,26165877.31761300,0
1654947900000,28765.91000000,28786.07000000,28655.26000000,28734.01000000,721.59848000,1654948799999,20722523.08561400,13748,324.38776000,9315658.37797660,0
1654948800000,28734.01000000,28870.00000000,28732.01000000,28778.52000000,1738.20257000,1654949699999,50062415.30474570,18289,802.95295000,23124407.18666500,0
1654949700000,28778.53000000,28806.75000000,28700.00000000,28786.39000000,558.71451000,1654950599999,16059832.62976830,10570,239.55573000,6885984.05531070,0
1654950600000,28786.39000000,28786.39000000,28667.29000000,28733.14000000,662.84803000,1654951499999,19030039.92796740,12283,300.81510000,8635179.51595070,0
